vi_text,labels
Sửa đổi và tái sử dụng các công cụ tổ chức lại vật liệu tối ưu hóa không gian lưu trữ của bạn để giảm chi phí,3
Với tư cách là Tập đoàn toàn cầu chúng tôi nhận thức rõ rằng việc tích hợp các Mục tiêu Phát triển Bền vững của Liên Hợp Quốc vào chuỗi giá trị và hoạt động của mình là cần thiết để có được những tác động tích cực đến xã hội cũng như hỗ trợ cho công ty thông qua thực hiện chiến lược,2
Là đơn vị tiên phong thực hiện Báo cáo phát triển bền vững theo Bộ Tiêu chuẩn quốc tế GRI Sustainability Reporting Standards Bảo Việt mong muốn khẳng định những nỗ lực nhằm minh bạch hóa thông tin và thực thi cam kết mang lại các giá trị dài hạn và bền vững cho cổ đông nhà đầu tư và các bên liên quan đồng thời góp phần thúc đẩy phát triển kinh doanh tại Việt Nam,3
Chúng tôi ước tính rằng năng lượng từ các mảng này làm giảm lượng khí thải tổng thể của lưới điện khoảng 2500 tấn CO2 vào năm 2021,1
Sự đa dạng công bằng và bao hàm DEI Cách chúng tôi quản lý Tầm nhìn của chúng tôi về DEI tại CH Robinson là tạo ra một văn hóa thuộc về bao gồm những kinh nghiệm độc đáo và nền tảng đa dạng của nhân viên để tạo ra một đội ngũ mạnh mẽ hơn sáng tạo hơn và thành công hơn,2
Chúng ta tạo ra một nơi làm việc toàn diện bằng cách khuyến khích nhân viên đến như họ đang làm và bằng cách đầu tư vào việc đào tạo sự toàn diện và đa dạng,2
Phát triển nhiều loại thuốc nhuộm sợi hơn cho dây đồng sản phẩm thân thiện với môi trường,1
"Điều này bao gồm tất cả các bên liên quan, chẳng hạn như cư dân bị ảnh hưởng và cơ quan quản lý nhà nước tại địa phương.",2
Trong cùng một chương trình trẻ em cũng đi thăm Bảo tàng Lịch sử Quốc gia để tìm hiểu thêm về quá khứ công nghiệp phong phú của đất nước này,0
Một số được thiết kế bởi công ty nhưng cũng có rất nhiều cơ hội cho nhân viên của chúng tôi để giúp đỡ lẫn nhau,2
Quản trị mạnh mẽ là điều cần thiết cho cách DMGT hoạt động nó được thúc đẩy bởi Hội đồng quản trị và các tầng trên toàn Tập đoàn,3
Phó Chủ tịch cấp cao và Giám đốc Đa dạng của chúng tôi Latondra Newton dẫn đầu các sáng kiến chiến lược DEI của Công ty và các đối tác với các phân khúc kinh doanh và các nhà lãnh đạo trong toàn doanh nghiệp để chuyển ý định của chúng tôi thành hành động,3
Chúng tôi tin rằng việc liên tục đưa ra phản hồi và nhận biết sẽ giúp mỗi người phát triển,0
Công ty cung cấp thông tin và dữ liệu có liên quan thông qua một bảng câu hỏi chi tiết bao gồm nhiều chủ đề khác nhau liên quan đến biến đổi khí hậu dữ liệu phát thải Scope 1 2 và 3 công bố phương pháp quản trị của hệ thống nhận dạng rủi ro và cơ hội kinh doanh các chính sách quản trị doanh nghiệp sử dụng năng lượng và chiến lược phát triển,3
Dữ liệu về tình hình tài chính của chúng tôi được đảm bảo bởi các kiểm toán viên độc lập của công ty được ghi chép trong Uỷ ban Chứng khoán và Giao dịch CHSecurities và Exchange Commission và có sẵn trực tuyến tại irch2mcom và trang web của SEC Edgar,3
Bồi thường phải được cung cấp ít nhất hàng tháng và không có các khoản khấu trừ hoặc hình phạt bất hợp pháp hoặc không phù hợp,2
Các tiêu chuẩn đo lường và hiệu suất có trong báo cáo đang phát triển và dựa trên các giả định và không có sự đảm bảo nào có thể được đưa ra rằng bất kỳ kế hoạch sáng kiến dự báo mục tiêu cam kết kỳ vọng hoặc triển vọng nào được đưa ra trong báo cáo này có thể hoặc sẽ đạt được,3
"Sự kiện chạy bộ chuyên nghiệp đỉnh cao này tập hợp hơn 120 vận động viên ưu tú từ khắp nơi trên thế giới, cạnh tranh cho danh hiệu vô địch uy tín nhất.",0
Bằng cách phát triển các sản phẩm tích hợp và chuyên biệt đồng thời duy trì sự hiện diện của bảo hiểm vi mô đối với người lao động thu nhập thấp Bảo Việt có thể thực hiện cam kết cung cấp giải pháp tài chính toàn diện cho khách hàng cũng như cộng đồng trong suốt vòng đời sản phẩm và dịch vụ,2
"Mặc dù là phần thứ hai, Café Chứng thực đã cho thấy sự nổi tiếng ngay lập tức bằng cách thu hút một khán giả lớn với số người xem cao - 135 triệu.",0
Điều này thúc đẩy sự phát triển nghề nghiệp và tạo ra một nền văn hóa công ty sôi động hơn,2
Câu gốc nên là Kênh liên lạc khách hàng được tích hợp trong hệ thống trang web Trong phiên bản này tôi đã sửa các lỗi sau đây 3,0
Phạm vi phát thải được báo cáo là phát thải dựa trên vị trí theo Tiêu chuẩn doanh nghiệp GHG,1
Đào tạo L D theo hình thức HƯỚNG DẪN được cung cấp dưới nhiều định dạng bao gồm nhập vai nhiều ngày trực tiếp hội thảo toàn ngày hoặc nửa ngày các lớp học trực tuyến và các môđun đào tạo theo yêu cầu trực tuyến TOD,2
Cách tiếp cận của chúng tôi với đồ Chipotle cũng khác,0
Trong năm tài chính của chúng tôi quyên góp từ thiện cho các chương trình hỗ trợ cộng đồng thiểu số,2
"Mùa hè năm 2023 là mùa thứ hai liên tiếp nhiệt độ ở Thung lũng Tử thần của California đạt kỷ lục mới, trong bối cảnh đại dịch Covid-19 đang diễn biến phức tạp ảnh hưởng đến tất cả các quốc gia trên thế giới.",1
Các hiện tượng thời tiết khắc nghiệt gần đây là bằng chứng rõ ràng về tác động ngày càng tăng của biến đổi khí hậu toàn cầu và nhiệm vụ giảm phát thải khí nhà kính đang trở nên quan trọng đối với các nước như Việt Nam,1
Khách hàng nhà cung cấp và cộng đồng tốt hơn mạnh mẽ hơn và hạnh phúc hơn về lâu dài,2
Nguồn nhân lực của chúng tôi đã góp phần quan trọng vào sự phát triển bền vững và mở rộng thương hiệu PNJ trên thị trường trong nước lẫn quốc tế.,2
Những sợi xenlulo này có nguồn gốc từ những khu rừng được quản lý có trách nhiệm và được biến thành vải thông qua một quy trình sản xuất hạn chế tác động hoá học nước và năng lượng của các vật liệu này,1
Kế hoạch trả lương cho nhân viên điều hành của chúng tôi được thiết kế để hỗ trợ mục tiêu chính của công ty vượt quá mong đợi của khách hàng bằng cách tối đa hóa giá trị lâu dài của Cintas cho các cổ đông và các đối tác nhân viên làm việc,2
Ngoài việc thanh toán trực tiếp tại các đại lý của chúng tôi khách hàng có thể thanh toán trực tuyến qua điện thoại hoặc thông qua một dự thảo tự động của ngân hàng,2
Trong tương lai GPC có kế hoạch tiếp tục hợp tác với tổ chức này để cải thiện việc tái chế trong các cửa hàng có trụ sở tại Georgia,3
Với niềm tin của Nhà sáng lập rằng Khoa học và Công nghệ hiện là nguồn lực quan trọng nhất cho sự phát triển kinh tế và xóa bỏ mọi rào cản trong khoa học hỗ trợ các cá nhân xuất sắc để tạo ra những thay đổi có ý nghĩa trong cuộc sống của mỗi người,2
Khi khả thi chúng ta sử dụng đường sắt và phương tiện liên vận để vận chuyển hàng hoá thường là tiết kiệm nhiên liệu hơn và tạo ra ít khí thải hơn so với vận tải đường bộ,1
Trong suốt quá trình hoạt động Vicostone liên tục duy trì và cải tiến hệ thống kiểm soát và quản lý sử dụng năng lượng hiệu quả ở khu vực sản xuất trực tiếp và gián tiếp theo định hướng Duy trì không ngừng cải thiện hệ thống quản lý năng lượng,3
266 người lao động hưởng mức lương theo vị trí chức danh công việc định kỳ hàng năm chiếm 353 tổng số lao động tăng 16 so với năm 2021,2
Do đó việc ngăn chặn tham nhũng và hối lộ là điều cần thiết để thực hiện các biện pháp hiệu quả nhằm loại bỏ hoạt động rửa tiền trong khu vực tư nhân đặc biệt là ở các công ty lớn,3
Phần đưa tin của chúng tôi được công nhận tại Giải thưởng Truyền hình Hoàng gia hàng năm,0
Thông qua quan hệ đối tác với Hội Phụ nữ Cần thiết Calgary chúng tôi hỗ trợ Chương trình Sẵn sàng Bán lẻ TJXmột chương trình kéo dài tám tuần cung cấp đào tạo trong lớp kinh nghiệm bán lẻ trên sàn và hỗ trợ phỏng vấn thử để giúp phụ nữ chuẩn bị cho nghề bán lẻ,2
Liên đoàn Lao động Ngân hàng TMCP Á Châu ACB với tất cả thành viên là nhân viên của ACB sẽ thực hiện chức năng trung gian giải quyết các vấn đề giữa ACB và người lao động để đảm bảo quyền lợi và công bằng cho nhân viên,2
Mác bê tông cao có khả năng chống cháy tốt chịu được nước hiệu quả và giảm tiếng ồn đáng kể,1
Thật đáng kinh ngạc cỏ biển chiếm khoảng 13 lượng cacbon sống trong đại dương trong khi chỉ chiếm 01 đáy biển WWF và Sky Zero đang nỗ lực trên quy mô lớn đầu tiên của Anh để khôi phục những đồng cỏ đã mất nhằm giúp cải thiện khí hậu,1
Informa là một ngành kinh doanh tri thức chúng tôi bảo vệ chuyên gia kết nối mọi người với tri thức để họ có thể đạt được mục tiêu của mình,2
Ban Kiểm toán Nội bộ KTNB được giao nhiệm vụ đóng vai trò quan trọng trong việc hỗ trợ Ban chỉ đạo Phòng chống Tham nhũng Tội phạm và Tiêu cực của Ngành Ngân hàng thực hiện trách nhiệm phòng chống tham nhũng và tiêu cực,3
Việc sử dụng nước tại công ty tăng 14 so với năm 2021 chủ yếu do Công ty không đạt được hiệu quả sản xuất theo các chỉ số chất lượng POY KPI đặt ra dẫn đến tiêu thụ nước trong quá trình sản xuất nhiều hơn,1
Không phát thải ròng vào năm 2050 theo cam kết của chính phủ Việt Nam tại COP26,1
Chúng tôi cũng khuyến khích an toàn thực phẩm như một thước đo hiệu suất trong các nhà hàng của chúng tôi cho các nhà quản lý và thành viên phi hành đoàn để đạt được tiền thưởng hàng quý,2
Các nhà cung cấp của chúng tôi trải qua một quy trình phê duyệt nghiêm ngặt với bất kỳ lĩnh vực cải tiến nào được khắc phục nhanh chóng để giảm thiểu rủi ro rộng hơn,3
